"Query","Entrez","Symbol","Name","Comment"
"SUCLG2","8801","SUCLG2","succinate-CoA ligase GDP-forming subunit beta","1"
"CCDC196","440184","CCDC196","coiled-coil domain containing 196","1"
"SULT1A2","6799","SULT1A2","sulfotransferase family 1A member 2","1"
"LUZP2","338645","LUZP2","leucine zipper protein 2","1"
"EDA","1896","EDA","ectodysplasin A","1"
"REP15","387849","REP15","RAB15 effector protein","1"
"RAB7B","338382","RAB7B","""RAB7B, member RAS oncogene family""","1"
"ADGRF3","165082","ADGRF3","adhesion G protein-coupled receptor F3","1"
"STAB2","55576","STAB2","stabilin 2","1"
"TRIM22","10346","TRIM22","tripartite motif containing 22","1"
"SP140L","93349","SP140L","SP140 nuclear body protein like","1"
"CPHXL","105371346","CPHXL","cytoplasmic polyadenylated homeobox like","1"
"POLQ","10721","POLQ","DNA polymerase theta","1"
"PKP2","5318","PKP2","plakophilin 2","1"
"GALNTL5","168391","GALNTL5","polypeptide N-acetylgalactosaminyltransferase like 5","1"
"KANK4","163782","KANK4","KN motif and ankyrin repeat domains 4","1"
"NHSL2","340527","NHSL2","NHS like 2","1"
"TGFB1","7040","TGFB1","transforming growth factor beta 1","1"
"CHD7","55636","CHD7","chromodomain helicase DNA binding protein 7","1"
"HSD17B6","8630","HSD17B6","hydroxysteroid 17-beta dehydrogenase 6","1"
"KCNK6","9424","KCNK6","potassium two pore domain channel subfamily K member 6","1"
"SPSB4","92369","SPSB4","splA/ryanodine receptor domain and SOCS box containing 4","1"
"GATD3A","8209","GATD3A","glutamine amidotransferase like class 1 domain containing 3A","1"
"SKAP1","8631","SKAP1","src kinase associated phosphoprotein 1","1"
"HTR3E","285242","HTR3E","5-hydroxytryptamine receptor 3E","1"
"BCO1","53630","BCO1","beta-carotene oxygenase 1","1"
"PCDHB15","56121","PCDHB15","protocadherin beta 15","1"
"SERPIND1","3053","SERPIND1","serpin family D member 1","1"
"ECM2","1842","ECM2","extracellular matrix protein 2","1"
"MROH7","374977","MROH7","maestro heat like repeat family member 7","1"
"CHST9","83539","CHST9","carbohydrate sulfotransferase 9","1"
"PSG8","440533","PSG8","pregnancy specific beta-1-glycoprotein 8","1"
"ATP11C","286410","ATP11C","ATPase phospholipid transporting 11C","1"
"GNRH1","2796","GNRH1","gonadotropin releasing hormone 1","1"
"C19orf18","147685","C19orf18","chromosome 19 open reading frame 18","1"
"PSMB3","5691","PSMB3","proteasome 20S subunit beta 3","1"
"TSBP1","10665","TSBP1","testis expressed basic protein 1","1"
"TCF7","6932","TCF7","transcription factor 7","1"
"AIRE","326","AIRE","autoimmune regulator","1"
"TEKT5","146279","TEKT5","tektin 5","1"
"EIF3CL","728689","EIF3CL","eukaryotic translation initiation factor 3 subunit C like","1"
"CNTD1","124817","CNTD1","cyclin N-terminal domain containing 1","1"
"HHIP","64399","HHIP","hedgehog interacting protein","1"
"C11orf97","643037","C11orf97","chromosome 11 open reading frame 97","1"
"SPDYE1","285955","SPDYE1","speedy/RINGO cell cycle regulator family member E1","1"
"WNT9A","7483","WNT9A","Wnt family member 9A","1"
"SLC5A8","160728","SLC5A8","solute carrier family 5 member 8","1"
"NLRC3","197358","NLRC3","NLR family CARD domain containing 3","1"
"ABO","28","ABO","""ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase""","1"
"FAM90A1","55138","FAM90A1","family with sequence similarity 90 member A1","1"
"LRRC37A2","474170","LRRC37A2","leucine rich repeat containing 37 member A2","1"
"NEURL2","140825","NEURL2","neuralized E3 ubiquitin protein ligase 2","1"
"PDGFRL","5157","PDGFRL","platelet derived growth factor receptor like","1"
"AZU1","566","AZU1","azurocidin 1","1"
"GCNT7","140687","GCNT7","glucosaminyl (N-acetyl) transferase family member 7","1"
"OR3A2","4995","OR3A2","olfactory receptor family 3 subfamily A member 2","1"
"NDE1","54820","NDE1","nudE neurodevelopment protein 1","1"
"LTK","4058","LTK","leukocyte receptor tyrosine kinase","1"
"FGF10","2255","FGF10","fibroblast growth factor 10","1"
"PPP1R3D","5509","PPP1R3D","protein phosphatase 1 regulatory subunit 3D","1"
"SFT2D2","375035","SFT2D2","SFT2 domain containing 2","1"
"TNFRSF1A","7132","TNFRSF1A","TNF receptor superfamily member 1A","1"
"BTBD18","643376","BTBD18","BTB domain containing 18","1"
"FAT2","2196","FAT2","FAT atypical cadherin 2","1"
"ISOC1","51015","ISOC1","isochorismatase domain containing 1","1"
"GML","2765","GML","glycosylphosphatidylinositol anchored molecule like","1"
"HLA-C","3107","HLA-C","""major histocompatibility complex, class I, C""","1"
"CFAP97D2","101929355","CFAP97D2","CFAP97 domain containing 2","1"
"ANKRD62P1-PARP4P3","23783","ANKRD62P1-PARP4P3","""ANKRD62P1-PARP4P3 readthrough, transcribed pseudogene""","1"
"INSYN2A","642938","INSYN2A","inhibitory synaptic factor 2A","1"
"PLN","5350","PLN","phospholamban","1"
"TWIST1","7291","TWIST1","twist family bHLH transcription factor 1","1"
"ACSM3","6296","ACSM3","acyl-CoA synthetase medium chain family member 3","1"
"SPDYE2B","100310812","SPDYE2B","speedy/RINGO cell cycle regulator family member E2B","1"
"LDLR","3949","LDLR","low density lipoprotein receptor","1"
"DRGX","644168","DRGX","dorsal root ganglia homeobox","1"
"BFSP2","8419","BFSP2","beaded filament structural protein 2","1"
"FBXL22","283807","FBXL22","F-box and leucine rich repeat protein 22","1"
"INSM1","3642","INSM1","INSM transcriptional repressor 1","1"
"CTSO","1519","CTSO","cathepsin O","1"
"TRPC5OS","100329135","TRPC5OS","TRPC5 opposite strand","1"
"HSPB3","8988","HSPB3","heat shock protein family B (small) member 3","1"
"DMRTC1B","728656","DMRTC1B","DMRT like family C1B","1"
"EVI2B","2124","EVI2B","ecotropic viral integration site 2B","1"
"OPRK1","4986","OPRK1","opioid receptor kappa 1","1"
"PWRN4","105370731","PWRN4","Prader-Willi region non-protein coding RNA 4","1"
"NEDD4","4734","NEDD4","NEDD4 E3 ubiquitin protein ligase","1"
"MALRD1","340895","MALRD1","MAM and LDL receptor class A domain containing 1","1"
"SEL1L2","80343","SEL1L2","SEL1L2 adaptor subunit of ERAD E3 ligase","1"
"CSNKA2IP","111064647","CSNKA2IP","casein kinase 2 subunit alpha' interacting protein","1"
"PLCXD3","345557","PLCXD3","phosphatidylinositol specific phospholipase C X domain containing 3","1"
"CARMIL3","90668","CARMIL3","capping protein regulator and myosin 1 linker 3","1"
"YAP1","10413","YAP1","Yes associated protein 1","1"
"FAM181B","220382","FAM181B","family with sequence similarity 181 member B","1"
"IL7","3574","IL7","interleukin 7","1"
"SLC2A12","154091","SLC2A12","solute carrier family 2 member 12","1"
"HIST1H4C","NA","NA","NA","0"
"ZFAND4","93550","ZFAND4","zinc finger AN1-type containing 4","1"
"COL27A1","85301","COL27A1","collagen type XXVII alpha 1 chain","1"
"PLEKHH2","130271","PLEKHH2","""pleckstrin homology, MyTH4 and FERM domain containing H2""","1"
"TNFAIP8","25816","TNFAIP8","TNF alpha induced protein 8","1"
"TRIM59","286827","TRIM59","tripartite motif containing 59","1"
"FABP6","2172","FABP6","fatty acid binding protein 6","1"
"ANKFN1","162282","ANKFN1","ankyrin repeat and fibronectin type III domain containing 1","1"
"MUC6","4588","MUC6","""mucin 6, oligomeric mucus/gel-forming""","1"
"SCN7A","6332","SCN7A","sodium voltage-gated channel alpha subunit 7","1"
"HPN","3249","HPN","hepsin","1"
"DUXAP8","503637","DUXAP8","double homeobox A pseudogene 8","1"
"ZNF850","342892","ZNF850","zinc finger protein 850","1"
"MEIOB","254528","MEIOB","meiosis specific with OB-fold","1"
"FMO5","2330","FMO5","flavin containing dimethylaniline monoxygenase 5","1"
"GPR171","29909","GPR171","G protein-coupled receptor 171","1"
"DACH1","1602","DACH1","dachshund family transcription factor 1","1"
"AMH","268","AMH","anti-Mullerian hormone","1"
"TEX48","100505478","TEX48","testis expressed 48","1"
"GPAT2","150763","GPAT2","""glycerol-3-phosphate acyltransferase 2, mitochondrial""","1"
"A2ML1","144568","A2ML1","alpha-2-macroglobulin like 1","1"
"GAS1","2619","GAS1","growth arrest specific 1","1"
"SH2D4A","63898","SH2D4A","SH2 domain containing 4A","1"
"MMP15","4324","MMP15","matrix metallopeptidase 15","1"
"TRIL","9865","TRIL","TLR4 interactor with leucine rich repeats","1"
"MFSD2B","388931","MFSD2B","major facilitator superfamily domain containing 2B","1"
"ADAM21","8747","ADAM21","ADAM metallopeptidase domain 21","1"
"PDCD1LG2","80380","PDCD1LG2","programmed cell death 1 ligand 2","1"
"TSHR","7253","TSHR","thyroid stimulating hormone receptor","1"
"NKAPL","222698","NKAPL","NFKB activating protein like","1"
"HACD4","401494","HACD4","3-hydroxyacyl-CoA dehydratase 4","1"
"SPDYE16","102723555","SPDYE16","speedy/RINGO cell cycle regulator family member E16","1"
"ZNF157","7712","ZNF157","zinc finger protein 157","1"
"KCNIP1","30820","KCNIP1","potassium voltage-gated channel interacting protein 1","1"
"FSIP2","401024","FSIP2","fibrous sheath interacting protein 2","1"
"BMP3","651","BMP3","bone morphogenetic protein 3","1"
"GHRL","51738","GHRL","ghrelin and obestatin prepropeptide","1"
"CHRM2","1129","CHRM2","cholinergic receptor muscarinic 2","1"
"OGN","4969","OGN","osteoglycin","1"
"TSPAN11","441631","TSPAN11","tetraspanin 11","1"
"DIAPH3","81624","DIAPH3","diaphanous related formin 3","1"
"VWF","7450","VWF","von Willebrand factor","1"
"KCTD4","386618","KCTD4","potassium channel tetramerization domain containing 4","1"
"AFAP1L1","134265","AFAP1L1","actin filament associated protein 1 like 1","1"
"PCDH12","51294","PCDH12","protocadherin 12","1"
"SCAT2","112935960","SCAT2","S-phase cancer associated transcript 2","1"
"LRP4","4038","LRP4","LDL receptor related protein 4","1"
"C5orf47","133491","C5orf47","chromosome 5 open reading frame 47","1"
"ATP10B","23120","ATP10B","ATPase phospholipid transporting 10B (putative)","1"
"YBX3","8531","YBX3","Y-box binding protein 3","1"
"BBOX1","8424","BBOX1","gamma-butyrobetaine hydroxylase 1","1"
"DGCR10","26222","DGCR10","DiGeorge syndrome critical region gene 10","1"
"OLFML2A","169611","OLFML2A","olfactomedin like 2A","1"
"OOSP3","112577461","OOSP3","oocyte secreted protein family member 3","1"
"GPR55","9290","GPR55","G protein-coupled receptor 55","1"
"SLC51A","200931","SLC51A","solute carrier family 51 subunit alpha","1"
"NBPF26","101060684","NBPF26","NBPF member 26","1"
"ZNF502","91392","ZNF502","zinc finger protein 502","1"
"ALOX12","239","ALOX12","""arachidonate 12-lipoxygenase, 12S type""","1"
"DRAM1","55332","DRAM1","DNA damage regulated autophagy modulator 1","1"
"RBPMS","11030","RBPMS","""RNA binding protein, mRNA processing factor""","1"
"DEC1","NA","NA","NA","0"
"PDZK1","5174","PDZK1","PDZ domain containing 1","1"
"SCUBE3","222663","SCUBE3","""signal peptide, CUB domain and EGF like domain containing 3""","1"
"SCN9A","6335","SCN9A","sodium voltage-gated channel alpha subunit 9","1"
"RGPD1","400966","RGPD1","RANBP2 like and GRIP domain containing 1","1"
"EPAS1","2034","EPAS1","endothelial PAS domain protein 1","1"
"SERPINB9P1","221756","SERPINB9P1","serpin family B member 9 pseudogene 1","1"
"ZC2HC1B","153918","ZC2HC1B","zinc finger C2HC-type containing 1B","1"
"SLC7A11","23657","SLC7A11","solute carrier family 7 member 11","1"
"DDX4","54514","DDX4","DEAD-box helicase 4","1"
"WNT8A","7478","WNT8A","Wnt family member 8A","1"
"ANKRD18A","253650","ANKRD18A","ankyrin repeat domain 18A","1"
"DIO1","1733","DIO1","iodothyronine deiodinase 1","1"
"CFTR","1080","CFTR","CF transmembrane conductance regulator","1"
"WDR64","128025","WDR64","WD repeat domain 64","1"
"RBM20","282996","RBM20","RNA binding motif protein 20","1"
"MYO5B","4645","MYO5B","myosin VB","1"
"TGIF1","7050","TGIF1","TGFB induced factor homeobox 1","1"
"MYLPF","29895","MYLPF","""myosin light chain, phosphorylatable, fast skeletal muscle""","1"
"MAP3K15","389840","MAP3K15","mitogen-activated protein kinase kinase kinase 15","1"
"LUNAR1","104564224","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","1"
"SEMA3D","223117","SEMA3D","semaphorin 3D","1"
"OCM","654231","OCM","oncomodulin","1"
"GLRA2","2742","GLRA2","glycine receptor alpha 2","1"
"MS4A13","503497","MS4A13","membrane spanning 4-domains A13","1"
"HLA-B","3106","HLA-B","""major histocompatibility complex, class I, B""","1"
"LRRIQ1","84125","LRRIQ1","leucine rich repeats and IQ motif containing 1","1"
"SLC22A18AS","5003","SLC22A18AS","solute carrier family 22 member 18 antisense","1"
"DEGS2","123099","DEGS2","""delta 4-desaturase, sphingolipid 2""","1"
"B3GNT5","84002","B3GNT5","""UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5""","1"
"CATSPERB","79820","CATSPERB","cation channel sperm associated auxiliary subunit beta","1"
"NSMCE1-DT","400512","NSMCE1-DT","NSMCE1 divergent transcript","1"
"GOLGA6L10","647042","GOLGA6L10","golgin A6 family like 10","1"
"ACSM6","142827","ACSM6","acyl-CoA synthetase medium chain family member 6","1"
"RHD","6007","RHD","Rh blood group D antigen","1"
"MYRFL","196446","MYRFL","myelin regulatory factor like","1"
"ARIH2OS","646450","ARIH2OS","ARIH2 opposite strand lncRNA","1"
"GTSCR1","220158","GTSCR1","""Gilles de la Tourette syndrome chromosome region, candidate 1""","1"
"ELOVL2","54898","ELOVL2","ELOVL fatty acid elongase 2","1"
"PRSS55","203074","PRSS55","serine protease 55","1"
"GRIP2","80852","GRIP2","glutamate receptor interacting protein 2","1"
"BAG3","9531","BAG3","BAG cochaperone 3","1"
"BTNL9","153579","BTNL9","butyrophilin like 9","1"
"HBA2","3040","HBA2","hemoglobin subunit alpha 2","1"
"EVI2A","2123","EVI2A","ecotropic viral integration site 2A","1"
"CCDC192","728586","CCDC192","coiled-coil domain containing 192","1"
"LHX4","89884","LHX4","LIM homeobox 4","1"
"CXCL13","10563","CXCL13","C-X-C motif chemokine ligand 13","1"
"ADAM28","10863","ADAM28","ADAM metallopeptidase domain 28","1"
"MAK","4117","MAK","male germ cell associated kinase","1"
"HIGD1C","613227","HIGD1C","HIG1 hypoxia inducible domain family member 1C","1"
"RASGRP3","25780","RASGRP3","RAS guanyl releasing protein 3","1"
"MEP1B","4225","MEP1B","meprin A subunit beta","1"
"PDE11A","50940","PDE11A","phosphodiesterase 11A","1"
"CASC18","101929110","CASC18","cancer susceptibility 18","1"
"USHBP1","83878","USHBP1","USH1 protein network component harmonin binding protein 1","1"
"RREB1","6239","RREB1","ras responsive element binding protein 1","1"
"OR9Q1","219956","OR9Q1","olfactory receptor family 9 subfamily Q member 1","1"
"TAGAP","117289","TAGAP","T cell activation RhoGTPase activating protein","1"
"MICA","100507436","MICA","MHC class I polypeptide-related sequence A","1"
"WDR93","56964","WDR93","WD repeat domain 93","1"
"TRPC4","7223","TRPC4","transient receptor potential cation channel subfamily C member 4","1"
"CCDC38","120935","CCDC38","coiled-coil domain containing 38","1"
"FAM131C","348487","FAM131C","family with sequence similarity 131 member C","1"
"ATAD3C","219293","ATAD3C","ATPase family AAA domain containing 3C","1"
"CLDN4","1364","CLDN4","claudin 4","1"
"C5AR1","728","C5AR1","complement C5a receptor 1","1"
"ENTPD1","953","ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1","1"
"KLHL1","57626","KLHL1","kelch like family member 1","1"
"REST","5978","REST","RE1 silencing transcription factor","1"
"PTGDR","5729","PTGDR","prostaglandin D2 receptor","1"
"ERCC6L","54821","ERCC6L","""ERCC excision repair 6 like, spindle assembly checkpoint helicase""","1"
"TTC12","54970","TTC12","tetratricopeptide repeat domain 12","1"
"PLAC1","10761","PLAC1","placenta enriched 1","1"
"SDR42E2","100288072","SDR42E2","""short chain dehydrogenase/reductase family 42E, member 2""","1"
"MAFIP","NA","NA","NA","0"
"SLC28A2","9153","SLC28A2","solute carrier family 28 member 2","1"
"SLC47A2","146802","SLC47A2","solute carrier family 47 member 2","1"
"IQCM","285423","IQCM","IQ motif containing M","1"
"IQCD","115811","IQCD","IQ motif containing D","1"
"FUT2","2524","FUT2","fucosyltransferase 2","1"
"CKS2","1164","CKS2","CDC28 protein kinase regulatory subunit 2","1"
"XIST","7503","XIST","X inactive specific transcript","1"
"ANKRD53","79998","ANKRD53","ankyrin repeat domain 53","1"
"PRKCH","5583","PRKCH","protein kinase C eta","1"
"ALOX15B","247","ALOX15B","arachidonate 15-lipoxygenase type B","1"
"SPDYE3","441272","SPDYE3","speedy/RINGO cell cycle regulator family member E3","1"
"PLCH1","23007","PLCH1","phospholipase C eta 1","1"
"HIF3A","64344","HIF3A","hypoxia inducible factor 3 subunit alpha","1"
"DNAJC22","79962","DNAJC22","DnaJ heat shock protein family (Hsp40) member C22","1"
"C4orf54","285556","C4orf54","chromosome 4 open reading frame 54","1"
"ABI3BP","25890","ABI3BP","ABI family member 3 binding protein","1"
"GJD2","57369","GJD2","gap junction protein delta 2","1"
"CENPE","1062","CENPE","centromere protein E","1"
"TYR","7299","TYR","tyrosinase","1"
"RAI14","26064","RAI14","retinoic acid induced 14","1"
"HSPB1","3315","HSPB1","heat shock protein family B (small) member 1","1"
"C11orf65","160140","C11orf65","chromosome 11 open reading frame 65","1"
"DNAH17","8632","DNAH17","dynein axonemal heavy chain 17","1"
"COLEC11","78989","COLEC11","collectin subfamily member 11","1"
"ANXA1","301","ANXA1","annexin A1","1"
"MYBPC1","4604","MYBPC1","myosin binding protein C1","1"
"ITGA10","8515","ITGA10","integrin subunit alpha 10","1"
"IMPA2","3613","IMPA2","inositol monophosphatase 2","1"
"PLET1","349633","PLET1","placenta expressed transcript 1","1"
"ELK3","2004","ELK3","ETS transcription factor ELK3","1"
"CARD18","59082","CARD18","caspase recruitment domain family member 18","1"
"DEUP1","159989","DEUP1","deuterosome assembly protein 1","1"
"OR2T6","254879","OR2T6","olfactory receptor family 2 subfamily T member 6","1"
"GLP2R","9340","GLP2R","glucagon like peptide 2 receptor","1"
"ACOT6","641372","ACOT6","acyl-CoA thioesterase 6","1"
"TOGARAM2","165186","TOGARAM2","TOG array regulator of axonemal microtubules 2","1"
"TTC6","319089","TTC6","tetratricopeptide repeat domain 6","1"
"MND1","84057","MND1","meiotic nuclear divisions 1","1"
"CDK15","65061","CDK15","cyclin dependent kinase 15","1"
"LUARIS","100506895","LUARIS","lncRNA upregulator of antiviral response interferon signaling","1"
"PAWR","5074","PAWR","pro-apoptotic WT1 regulator","1"
"ARL17B","100506084","ARL17B","ADP ribosylation factor like GTPase 17B","1"
"PRSS51","NA","NA","NA","0"
"RTL1","388015","RTL1","retrotransposon Gag like 1","1"
"HYMAI","57061","HYMAI","hydatidiform mole associated and imprinted","1"
"EYA1","2138","EYA1","EYA transcriptional coactivator and phosphatase 1","1"
"NFATC2","4773","NFATC2","nuclear factor of activated T cells 2","1"
"ASB18","401036","ASB18","ankyrin repeat and SOCS box containing 18","1"
"DDX60L","91351","DDX60L","DExD/H-box 60 like","1"
